,Date,Route,Succeeded,Battery Voltage AVG,Temperature AVG,Relative Humidity AVG,Wind Speed Daily AVG,Wind Direction AVG,Solare Radiation AVG
958,7/1/2015,Disappointment Cleaver,1,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
959,7/1/2015,Disappointment Cleaver,1,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
960,7/1/2015,Disappointment Cleaver,1,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
961,7/1/2015,Disappointment Cleaver,1,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
962,7/1/2015,Disappointment Cleaver,0,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
963,7/1/2015,Disappointment Cleaver,1,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
964,7/1/2015,Disappointment Cleaver,1,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
965,7/1/2015,Emmons-Winthrop,1,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
966,7/1/2015,Disappointment Cleaver,0,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
967,7/1/2015,Emmons-Winthrop,0,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
968,7/1/2015,Emmons-Winthrop,0,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
969,7/1/2015,Disappointment Cleaver,1,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
970,7/1/2015,Disappointment Cleaver,1,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
971,7/1/2015,Disappointment Cleaver,1,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
972,7/1/2015,Disappointment Cleaver,1,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
973,7/1/2015,Disappointment Cleaver,1,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
974,7/1/2015,Disappointment Cleaver,1,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
975,7/1/2015,Fuhrers Finger,1,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
976,7/1/2015,Disappointment Cleaver,0,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
977,7/1/2015,Disappointment Cleaver,0,13.4275,53.84916667,12.449875,4.410291667,73.58833333,361.3922083
978,6/30/2015,Disappointment Cleaver,0,13.4275,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
979,6/30/2015,Disappointment Cleaver,1,13.4275,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
980,6/30/2015,Disappointment Cleaver,1,13.4275,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
981,6/30/2015,Disappointment Cleaver,1,13.4275,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
982,6/30/2015,Disappointment Cleaver,0,13.4275,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
983,6/30/2015,Emmons-Winthrop,1,13.4275,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
984,6/30/2015,Emmons-Winthrop,1,13.4275,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
985,6/30/2015,Disappointment Cleaver,1,13.4275,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
986,6/30/2015,Disappointment Cleaver,1,13.4275,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
987,6/30/2015,Disappointment Cleaver,1,13.4275,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
988,6/30/2015,Disappointment Cleaver,1,13.4275,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
989,6/30/2015,Kautz Glacier,1,13.4275,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
990,6/29/2015,Disappointment Cleaver,0,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
991,6/29/2015,Kautz Glacier,1,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
992,6/29/2015,Disappointment Cleaver,1,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
993,6/29/2015,Kautz Glacier,1,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
994,6/29/2015,Disappointment Cleaver,0,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
995,6/29/2015,Emmons-Winthrop,1,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
996,6/29/2015,Emmons-Winthrop,1,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
997,6/29/2015,Emmons-Winthrop,1,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
998,6/29/2015,Emmons-Winthrop,1,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
999,6/29/2015,Disappointment Cleaver,0,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
1000,6/29/2015,Disappointment Cleaver,1,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
1001,6/29/2015,Kautz Glacier,0,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
1002,6/29/2015,Disappointment Cleaver,0,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
1003,6/29/2015,Disappointment Cleaver,1,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
1004,6/29/2015,Disappointment Cleaver,0,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
1005,6/29/2015,Disappointment Cleaver,1,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
1006,6/29/2015,Disappointment Cleaver,1,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
1007,6/29/2015,Disappointment Cleaver,1,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
1008,6/29/2015,Disappointment Cleaver,1,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
1009,6/29/2015,Disappointment Cleaver,1,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
1010,6/29/2015,Disappointment Cleaver,1,13.4475,48.94125,56.53375,11.08508333,229.8529167,354.126125
1011,6/28/2015,Disappointment Cleaver,1,13.62,55.05083333,49.77,8.242,243.3878333,184.279375
1012,6/28/2015,Emmons-Winthrop,0,13.62,55.05083333,49.77,8.242,243.3878333,184.279375
1013,6/28/2015,Disappointment Cleaver,0,13.62,55.05083333,49.77,8.242,243.3878333,184.279375
1014,6/28/2015,Disappointment Cleaver,0,13.62,55.05083333,49.77,8.242,243.3878333,184.279375
1015,6/28/2015,Disappointment Cleaver,0,13.62,55.05083333,49.77,8.242,243.3878333,184.279375
1016,6/28/2015,Emmons-Winthrop,0,13.62,55.05083333,49.77,8.242,243.3878333,184.279375
1017,6/28/2015,Emmons-Winthrop,1,13.62,55.05083333,49.77,8.242,243.3878333,184.279375
1018,6/28/2015,Emmons-Winthrop,1,13.62,55.05083333,49.77,8.242,243.3878333,184.279375
1019,6/28/2015,Liberty RIngraham Directge,0,13.62,55.05083333,49.77,8.242,243.3878333,184.279375
1020,6/28/2015,Disappointment Cleaver,1,13.62,55.05083333,49.77,8.242,243.3878333,184.279375
1021,6/28/2015,Emmons-Winthrop,1,13.62,55.05083333,49.77,8.242,243.3878333,184.279375
1022,6/28/2015,Disappointment Cleaver,1,13.62,55.05083333,49.77,8.242,243.3878333,184.279375
1023,6/28/2015,Kautz Glacier,1,13.62,55.05083333,49.77,8.242,243.3878333,184.279375
1024,6/28/2015,Disappointment Cleaver,1,13.62,55.05083333,49.77,8.242,243.3878333,184.279375
1025,6/28/2015,Disappointment Cleaver,0,13.62,55.05083333,49.77,8.242,243.3878333,184.279375
1026,6/28/2015,Kautz Glacier,0,13.62,55.05083333,49.77,8.242,243.3878333,184.279375
1027,6/28/2015,Disappointment Cleaver,0,13.62,55.05083333,49.77,8.242,243.3878333,184.279375
1028,6/27/2015,Disappointment Cleaver,1,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1029,6/27/2015,Emmons-Winthrop,1,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1030,6/27/2015,Emmons-Winthrop,1,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1031,6/27/2015,Emmons-Winthrop,0,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1032,6/27/2015,Emmons-Winthrop,0,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1033,6/27/2015,Emmons-Winthrop,1,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1034,6/27/2015,Disappointment Cleaver,0,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1035,6/27/2015,Disappointment Cleaver,1,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1036,6/27/2015,Disappointment Cleaver,0,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1037,6/27/2015,Disappointment Cleaver,1,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1038,6/27/2015,Disappointment Cleaver,0,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1039,6/27/2015,Disappointment Cleaver,1,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1040,6/27/2015,Disappointment Cleaver,0,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1041,6/27/2015,Disappointment Cleaver,1,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1042,6/27/2015,Disappointment Cleaver,0,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1043,6/27/2015,Kautz Glacier,1,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1044,6/27/2015,Disappointment Cleaver,1,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1045,6/27/2015,Emmons-Winthrop,0,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1046,6/27/2015,Emmons-Winthrop,0,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1047,6/27/2015,Disappointment Cleaver,1,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1048,6/27/2015,Emmons-Winthrop,1,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1049,6/27/2015,Disappointment Cleaver,0,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1050,6/27/2015,Disappointment Cleaver,0,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1051,6/27/2015,Disappointment Cleaver,0,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1052,6/27/2015,Little Tahoma,0,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1053,6/27/2015,Little Tahoma,0,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1054,6/27/2015,Disappointment Cleaver,0,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1055,6/27/2015,Kautz Glacier,1,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1056,6/27/2015,Emmons-Winthrop,0,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1057,6/27/2015,Kautz Glacier,1,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1058,6/27/2015,Kautz Glacier,0,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1059,6/27/2015,Kautz Glacier,0,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1060,6/27/2015,Disappointment Cleaver,1,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1061,6/27/2015,Disappointment Cleaver,0,13.44375,54.57583333,40.18583333,18.14608333,278.5916667,245.0115417
1062,6/26/2015,Disappointment Cleaver,1,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1063,6/26/2015,glacier only - no summit attempt,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1064,6/26/2015,Disappointment Cleaver,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1065,6/26/2015,Disappointment Cleaver,1,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1066,6/26/2015,Disappointment Cleaver,1,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1067,6/26/2015,Emmons-Winthrop,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1068,6/26/2015,Disappointment Cleaver,1,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1069,6/26/2015,Kautz Glacier,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1070,6/26/2015,Disappointment Cleaver,1,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1071,6/26/2015,Emmons-Winthrop,1,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1072,6/26/2015,Disappointment Cleaver,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1073,6/26/2015,Disappointment Cleaver,1,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1074,6/26/2015,Disappointment Cleaver,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1075,6/26/2015,Disappointment Cleaver,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1076,6/26/2015,Kautz Glacier,1,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1077,6/26/2015,Emmons-Winthrop,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1078,6/26/2015,Liberty RIngraham Directge,1,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1079,6/26/2015,Disappointment Cleaver,1,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1080,6/26/2015,Disappointment Cleaver,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1081,6/26/2015,Disappointment Cleaver,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1082,6/26/2015,Disappointment Cleaver,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1083,6/26/2015,Emmons-Winthrop,1,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1084,6/26/2015,Kautz Glacier,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1085,6/26/2015,Emmons-Winthrop,1,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1086,6/26/2015,Disappointment Cleaver,1,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1087,6/26/2015,Disappointment Cleaver,1,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1088,6/26/2015,Ptarmigan RIngraham Directge,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1089,6/26/2015,Emmons-Winthrop,1,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1090,6/26/2015,Mowich Face,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1091,6/26/2015,Emmons-Winthrop,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1092,6/26/2015,Disappointment Cleaver,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1093,6/26/2015,Disappointment Cleaver,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1094,6/26/2015,Kautz Glacier,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1095,6/26/2015,Kautz Cleaver,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1096,6/26/2015,Emmons-Winthrop,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1097,6/26/2015,Disappointment Cleaver,1,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1098,6/26/2015,Disappointment Cleaver,0,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1099,6/26/2015,Disappointment Cleaver,1,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1100,6/26/2015,Disappointment Cleaver,1,13.43375,53.75416667,35.88125,13.615125,276.0791667,353.9973333
1101,6/25/2015,Emmons-Winthrop,1,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1102,6/25/2015,Emmons-Winthrop,0,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1103,6/25/2015,Disappointment Cleaver,1,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1104,6/25/2015,Disappointment Cleaver,1,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1105,6/25/2015,Disappointment Cleaver,1,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1106,6/25/2015,Disappointment Cleaver,0,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1107,6/25/2015,Disappointment Cleaver,0,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1108,6/25/2015,Emmons-Winthrop,1,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1109,6/25/2015,Emmons-Winthrop,0,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1110,6/25/2015,Disappointment Cleaver,1,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1111,6/25/2015,Little Tahoma,0,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1112,6/25/2015,Disappointment Cleaver,0,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1113,6/25/2015,Kautz Glacier,1,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1114,6/25/2015,Disappointment Cleaver,1,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1115,6/25/2015,Disappointment Cleaver,1,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1116,6/25/2015,Disappointment Cleaver,0,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1117,6/25/2015,Disappointment Cleaver,1,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1118,6/25/2015,glacier only - no summit attempt,0,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1119,6/25/2015,Disappointment Cleaver,0,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1120,6/25/2015,Emmons-Winthrop,1,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1121,6/25/2015,Emmons-Winthrop,1,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1122,6/25/2015,Disappointment Cleaver,0,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1123,6/25/2015,Disappointment Cleaver,1,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1124,6/25/2015,Liberty RIngraham Directge,1,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1125,6/25/2015,Disappointment Cleaver,0,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1126,6/25/2015,Disappointment Cleaver,1,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1127,6/25/2015,Emmons-Winthrop,1,13.46291667,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1128,6/24/2015,Ptarmigan RIngraham Directge,0,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1129,6/24/2015,Disappointment Cleaver,1,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1130,6/24/2015,Disappointment Cleaver,1,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1131,6/24/2015,Disappointment Cleaver,0,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1132,6/24/2015,Disappointment Cleaver,1,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1133,6/24/2015,Little Tahoma,1,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1134,6/24/2015,glacier only - no summit attempt,0,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1135,6/24/2015,Disappointment Cleaver,0,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1136,6/24/2015,Emmons-Winthrop,1,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1137,6/24/2015,Disappointment Cleaver,1,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1138,6/24/2015,Emmons-Winthrop,0,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1139,6/24/2015,Disappointment Cleaver,1,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1140,6/24/2015,glacier only - no summit attempt,0,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1141,6/24/2015,Disappointment Cleaver,1,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1142,6/24/2015,Disappointment Cleaver,1,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1143,6/24/2015,Tahoma Glacier,1,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1144,6/24/2015,Disappointment Cleaver,1,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1145,6/24/2015,Disappointment Cleaver,1,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1146,6/24/2015,Emmons-Winthrop,0,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1147,6/24/2015,Disappointment Cleaver,0,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1148,6/24/2015,Emmons-Winthrop,1,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1149,6/24/2015,Tahoma Glacier,0,13.51791667,39.39958333,69.98416667,9.057708333,216.1820833,248.0507917
1150,6/23/2015,Disappointment Cleaver,1,13.5425,38.03375,43.06458333,5.631583333,148.7572917,351.3125
1151,6/23/2015,Disappointment Cleaver,1,13.5425,38.03375,43.06458333,5.631583333,148.7572917,351.3125
1152,6/23/2015,Emmons-Winthrop,0,13.5425,38.03375,43.06458333,5.631583333,148.7572917,351.3125
1153,6/23/2015,Disappointment Cleaver,1,13.5425,38.03375,43.06458333,5.631583333,148.7572917,351.3125
1154,6/23/2015,Disappointment Cleaver,1,13.5425,38.03375,43.06458333,5.631583333,148.7572917,351.3125
1155,6/23/2015,Emmons-Winthrop,1,13.5425,38.03375,43.06458333,5.631583333,148.7572917,351.3125
1156,6/23/2015,Kautz Glacier,1,13.5425,38.03375,43.06458333,5.631583333,148.7572917,351.3125
1157,6/23/2015,Disappointment Cleaver,1,13.5425,38.03375,43.06458333,5.631583333,148.7572917,351.3125
1158,6/23/2015,Disappointment Cleaver,1,13.5425,38.03375,43.06458333,5.631583333,148.7572917,351.3125
1159,6/23/2015,Disappointment Cleaver,1,13.5425,38.03375,43.06458333,5.631583333,148.7572917,351.3125
1160,6/23/2015,Emmons-Winthrop,1,13.5425,38.03375,43.06458333,5.631583333,148.7572917,351.3125
1161,6/23/2015,Emmons-Winthrop,1,13.5425,38.03375,43.06458333,5.631583333,148.7572917,351.3125
1162,6/23/2015,Kautz Glacier,1,13.5425,38.03375,43.06458333,5.631583333,148.7572917,351.3125
1163,6/23/2015,Disappointment Cleaver,1,13.5425,38.03375,43.06458333,5.631583333,148.7572917,351.3125
1164,6/23/2015,Disappointment Cleaver,1,13.5425,38.03375,43.06458333,5.631583333,148.7572917,351.3125
1165,6/23/2015,Kautz Glacier,1,13.5425,38.03375,43.06458333,5.631583333,148.7572917,351.3125
1166,6/23/2015,Disappointment Cleaver,1,13.5425,38.03375,43.06458333,5.631583333,148.7572917,351.3125
1167,6/23/2015,Disappointment Cleaver,1,13.5425,38.03375,43.06458333,5.631583333,148.7572917,351.3125
1168,6/22/2015,Emmons-Winthrop,1,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1169,6/22/2015,Disappointment Cleaver,1,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1170,6/22/2015,Emmons-Winthrop,1,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1171,6/22/2015,Little Tahoma,1,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1172,6/22/2015,Emmons-Winthrop,1,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1173,6/22/2015,Disappointment Cleaver,1,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1174,6/22/2015,Disappointment Cleaver,0,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1175,6/22/2015,Disappointment Cleaver,1,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1176,6/22/2015,Kautz Glacier,1,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1177,6/22/2015,Kautz Glacier,0,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1178,6/22/2015,Disappointment Cleaver,0,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1179,6/22/2015,Liberty RIngraham Directge,1,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1180,6/22/2015,Emmons-Winthrop,1,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1181,6/22/2015,Kautz Glacier,1,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1182,6/22/2015,Disappointment Cleaver,0,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1183,6/22/2015,Disappointment Cleaver,1,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1184,6/22/2015,Kautz Glacier,1,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1185,6/22/2015,Disappointment Cleaver,0,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1186,6/22/2015,Kautz Glacier,0,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1187,6/22/2015,Disappointment Cleaver,1,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1188,6/22/2015,Disappointment Cleaver,1,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1189,6/22/2015,Emmons-Winthrop,1,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1190,6/22/2015,Disappointment Cleaver,1,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1191,6/22/2015,Disappointment Cleaver,0,13.55458333,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1192,6/21/2015,Ingraham Direct,0,13.4925,33.59208333,49.67583333,19.79295833,273.6166667,297.3104583
1193,6/21/2015,Disappointment Cleaver,0,13.4925,33.59208333,49.67583333,19.79295833,273.6166667,297.3104583
1194,6/21/2015,Disappointment Cleaver,0,13.4925,33.59208333,49.67583333,19.79295833,273.6166667,297.3104583
1195,6/21/2015,Disappointment Cleaver,0,13.4925,33.59208333,49.67583333,19.79295833,273.6166667,297.3104583
1196,6/21/2015,Disappointment Cleaver,1,13.4925,33.59208333,49.67583333,19.79295833,273.6166667,297.3104583
1197,6/21/2015,Disappointment Cleaver,1,13.4925,33.59208333,49.67583333,19.79295833,273.6166667,297.3104583
1198,6/21/2015,Emmons-Winthrop,0,13.4925,33.59208333,49.67583333,19.79295833,273.6166667,297.3104583
1199,6/21/2015,Disappointment Cleaver,1,13.4925,33.59208333,49.67583333,19.79295833,273.6166667,297.3104583
1200,6/21/2015,Kautz Glacier,0,13.4925,33.59208333,49.67583333,19.79295833,273.6166667,297.3104583
1201,6/21/2015,Kautz Glacier,1,13.4925,33.59208333,49.67583333,19.79295833,273.6166667,297.3104583
1202,6/21/2015,Disappointment Cleaver,0,13.4925,33.59208333,49.67583333,19.79295833,273.6166667,297.3104583
1203,6/21/2015,Emmons-Winthrop,1,13.4925,33.59208333,49.67583333,19.79295833,273.6166667,297.3104583
1204,6/21/2015,Emmons-Winthrop,0,13.4925,33.59208333,49.67583333,19.79295833,273.6166667,297.3104583
